target_id	length	eff_length	est_counts	tpm
YER165C-A_mRNA	357	200.117	368.112	46.0524
YNL164C_mRNA	1056	897.461	795	22.1773
YOR205C_mRNA	1671	1512.46	1670	27.6432
YJL126W_mRNA	924	765.461	597	19.5258
YER097W_mRNA	330	174.106	329	47.3085
YNL274C_mRNA	1053	894.461	1340	37.5059
YJL214W_mRNA	1710	1551.46	410	6.61606
YJL166W_mRNA	285	132.42	1185	224.038
YCL014W_mRNA	4911	4752.46	4116	21.6827
YJL023C_mRNA	1044	885.461	362.992	10.2632
YMR062C_mRNA	1326	1167.46	1522	32.6384
YMR247W-A_mRNA	144	29.7409	19	15.994
YFR033C_mRNA	444	285.807	1325	116.065
YMR038C_mRNA	750	591.461	3967	167.916
YGR225W_mRNA	1782	1623.46	58.5694	0.903203
YJL094C_mRNA	2622	2463.46	2801	28.4658
YBR055C_mRNA	2700	2541.46	2273	22.391
YGL258W_mRNA	621	462.476	124	6.71257
YMR049C_mRNA	2424	2265.46	8568	94.6846
YDL067C_mRNA	180	50.6228	901	445.589
YLR437C-A_mRNA	228	84.7966	310.505	91.6741
YPL274W_mRNA	1764	1605.46	2209	34.4471
YDR030C_mRNA	1521	1362.46	441	8.10347
YIR036C_mRNA	792	633.461	1483.26	58.6211
YMR272W-B_mRNA	108	15.7493	7	11.1274
YPR158W_mRNA	759	600.461	497	20.7218
YHL005C_mRNA	393	235.332	25	2.65959
YDR020C_mRNA	699	540.461	503	23.3002
YMR147W_mRNA	672	513.461	501	24.4279
YML067C_mRNA	1059	900.461	2659	73.9282
YBR088C_mRNA	777	618.461	1336.88	54.1176
YHR010W_mRNA	411	253.08	8664	857.07
YGL139W_mRNA	2409	2250.46	4030	44.8322
YPL050C_mRNA	1188	1029.46	4268	103.794
YJR054W_mRNA	1494	1335.46	1798	33.7066
YKR065C_mRNA	594	435.491	1864	107.158
YPR114W_mRNA	948	789.461	2185	69.2911
YHR079C-A_mRNA	276	124.458	7	1.4081
YHR212C_mRNA	336	179.898	72	10.0199
YOR200W_mRNA	399	241.229	192.928	20.0227
YER112W_mRNA	564	405.519	974	60.1318
YGL172W_mRNA	1419	1260.46	2832	56.2497
YDR527W_mRNA	1320	1161.46	2079.56	44.8253
YPL110C_mRNA	3672	3513.46	2756	19.6382
YKL043W_mRNA	1101	942.461	408	10.8381
YNL176C_mRNA	1911	1752.46	900	12.8573
YBL019W_mRNA	1563	1404.46	637	11.355
YIL122W_mRNA	1056	897.461	340	9.48462
YKL045W_mRNA	1587	1428.46	1019	17.8592
YDR333C_mRNA	2172	2013.46	2227	27.6907
YCL050C_mRNA	966	807.461	9931	307.913
YHR005C_mRNA	1419	1260.46	2376	47.1926
YHR187W_mRNA	930	771.461	979	31.7706
YCR067C_mRNA	3198	3039.46	5849	48.1772
YCR047C_mRNA	828	669.461	927	34.6666
YBR112C_mRNA	2901	2742.46	2075.9	18.9506
YGR088W_mRNA	1689	1530.46	702	11.4834
YGL126W_mRNA	1143	984.461	2230	56.7104
YOR305W_mRNA	729	570.461	756	33.1782
YGR140W_mRNA	2871	2712.46	1443	13.3186
YBR164C_mRNA	552	393.519	1074	68.3274
YBR148W_mRNA	1830	1671.46	108	1.61765
YJR141W_mRNA	1044	885.461	512	14.4763
YNR061C_mRNA	660	501.461	1250	62.4064
YKR060W_mRNA	825	666.461	1344	50.4872
YGR129W_mRNA	648	489.461	304	15.5493
YER090C-A_mRNA	90	12.1608	0	0
YER067C-A_mRNA	324	168.452	219.231	32.5823
YBL020W_mRNA	1725	1566.46	2203	35.2088
YBR208C_mRNA	5508	5349.46	4909	22.9742
YNL303W_mRNA	348	191.457	40	5.23052
YGL027C_mRNA	2502	2343.46	6301	67.3145
YNR035C_mRNA	1029	870.461	4868	140.01
YDL093W_mRNA	2232	2073.46	1949.93	23.5439
YML107C_mRNA	1005	846.461	682	20.1713
YOR195W_mRNA	2466	2307.46	1122	12.1735
YGL231C_mRNA	573	414.519	1621	97.9028
YFR031C_mRNA	3513	3354.46	1622	12.1056
YDL043C_mRNA	801	642.461	584	22.7574
YER174C_mRNA	735	576.461	686	29.7928
YER107W-A_mRNA	321	165.661	334.402	50.5366
YLR064W_mRNA	822	663.461	2420	91.318
YLR132C_mRNA	873	714.461	551	19.3077
YHR183W_mRNA	1470	1311.46	25810.3	492.714
YGL019W_mRNA	837	678.461	3005	110.886
YDR139C_mRNA	234	89.5064	919	257.05
YJL191W_mRNA	417	259.012	5126.16	495.483
YLR182W_mRNA	2412	2253.46	1500	16.6647
YNL160W_mRNA	1065	906.461	20321	561.245
YCR044C_mRNA	1074	915.461	2048	56.0076
YLR038C_mRNA	252	103.806	481	116.006
YHR205W_mRNA	2475	2316.46	3651	39.4588
YCR026C_mRNA	2229	2070.46	3884	46.9644
YOL123W_mRNA	1605	1446.46	3539	61.2534
YFL021C-A_mRNA	855	696.461	138.163	4.9665
YDR322C-A_mRNA	291	137.818	733	133.154
YGR017W_mRNA	894	735.461	2194.27	74.6941
YPL161C_mRNA	1902	1743.46	973	13.972
YLR107W_mRNA	1215	1056.46	1422	33.6979
YJR135C_mRNA	720	561.461	223	9.94356
YLR139C_mRNA	1932	1773.46	202	2.85159
YKL085W_mRNA	1005	846.461	3512	103.873
YPR022C_mRNA	3402	3243.46	2954	22.8012
YDL130W-A_mRNA	261	111.358	948	213.129
YNR024W_mRNA	561	402.519	300.026	18.6608
YLR305C_mRNA	5703	5544.46	8463	38.2139
YLR339C_mRNA	552	393.519	3640.45	231.604
YNL024C_mRNA	741	582.461	441	18.9552
YLR062C_mRNA	378	220.522	3837.26	435.638
YDR210W_mRNA	228	84.7966	0	0
YOR097C_mRNA	528	369.532	619	41.9368
YPR175W_mRNA	2070	1911.46	1669	21.8599
YKL165C_mRNA	2760	2601.46	3495	33.6346
YDR260C_mRNA	513	354.556	709	50.0631
YIL021C-A_mRNA	270	119.219	0	0
YMR231W_mRNA	3090	2931.46	2345	20.027
YGR107W_mRNA	450	291.787	30	2.57402
YBR172C_mRNA	2223	2064.46	4288	52.0002
YLR334C_mRNA	381	223.485	53	5.93723
YJL049W_mRNA	1353	1194.46	420	8.80307
YBL097W_mRNA	2265	2106.46	541	6.42984
YMR081C_mRNA	1017	858.461	259	7.55328
YBR050C_mRNA	1017	858.461	202.52	5.90614
YNL018C_mRNA	1839	1680.46	137.793	2.05284
YIL090W_mRNA	1476	1317.46	3338	63.4315
YPL068C_mRNA	882	723.461	596	20.6247
YCR093W_mRNA	6327	6168.46	19867	80.6329
YML051W_mRNA	1308	1149.46	3119	67.9325
YLL002W_mRNA	1311	1152.46	542	11.7742
YDL017W_mRNA	1524	1365.46	763.151	13.9923
YDR073W_mRNA	510	351.568	722	51.4144
YOL083C-A_mRNA	141	28.2652	0	0
YER026C_mRNA	831	672.461	3512	130.751
YBR183W_mRNA	951	792.461	457	14.4376
YDL069C_mRNA	690	531.461	159.3	7.50416
YLR070C_mRNA	1071	912.461	286	7.84708
YHR139C-A_mRNA	312	157.145	48	7.64711
YMR314W_mRNA	705	546.461	6270	287.253
YKL003C_mRNA	396	238.277	1007	105.805
YKL072W_mRNA	2301	2142.46	1380	16.1259
YDR455C_mRNA	309	154.366	169.786	27.5364
YNL033W_mRNA	855	696.461	296	10.6402
YDR461W_mRNA	111	16.6146	675	1017.11
YHR111W_mRNA	1323	1164.46	1535	33.002
YIL012W_mRNA	342	185.615	32	4.31611
YDR435C_mRNA	987	828.461	1213	36.656
YKL177W_mRNA	339	182.764	10.5483	1.44494
YJR155W_mRNA	867	708.461	231	8.16305
YJL109C_mRNA	5310	5151.46	19323	93.9076
Q0060_mRNA	1248	1089.46	210.235	4.83115
YDL063C_mRNA	1863	1704.46	4725.61	69.4109
YJL013C_mRNA	1548	1389.46	732	13.1893
YDR121W_mRNA	591	432.491	800	46.3094
YDR178W_mRNA	546	387.519	807	52.1359
YDL013W_mRNA	1860	1701.46	1277	18.7899
YDR534C_mRNA	1587	1428.46	555	9.72705
YLR157C_mRNA	1089	930.461	2247	60.4591
YGL039W_mRNA	1047	888.461	1441	40.6053
YCR012W_mRNA	1251	1092.46	246339	5645.25
YOL086W-A_mRNA	273	121.846	342	70.2701
YHR049W_mRNA	732	573.461	8680	378.942
YMR113W_mRNA	1284	1125.46	945	21.0212
YPL055C_mRNA	999	840.461	565	16.8301
YBR213W_mRNA	825	666.461	178	6.68655
YLR226W_mRNA	1188	1029.46	1216	29.572
YCR075C_mRNA	783	624.461	599	24.0148
YDR392W_mRNA	1014	855.461	629	18.408
YAL051W_mRNA	3144	2985.46	1743	14.6165
YPL079W_mRNA	483	324.656	7440.35	573.754
YOR337W_mRNA	2280	2121.46	2575	30.3878
YDR034C-A_mRNA	177	48.7579	5520.08	2834.37
YML031C-A_mRNA	336	179.898	113.022	15.7288
YOL100W_mRNA	3246	3087.46	1162.11	9.42326
YCL043C_mRNA	1569	1410.46	66512.9	1180.6
YKL186C_mRNA	555	396.519	1791	113.081
YDL132W_mRNA	2448	2289.46	5992	65.5232
YCL025C_mRNA	1902	1743.46	1893	27.1829
YOR289W_mRNA	756	597.461	785	32.894
YMR263W_mRNA	606	447.491	184	10.2941
YCL067C_mRNA	633	474.461	145.08	7.65531
YBR113W_mRNA	483	324.656	334.956	25.8298
YPL150W_mRNA	2706	2547.46	2180	21.4242
YLL048C_mRNA	4986	4827.46	18330	95.0606
YGL123C-A_mRNA	231	87.1563	0	0
YDR535C_mRNA	501	342.568	45	3.28869
YML034W_mRNA	2505	2346.46	2226.63	23.757
YDR202C_mRNA	1056	897.461	657.602	18.3444
YBL091C-A_mRNA	528	369.532	751	50.8797
YER099C_mRNA	957	798.461	2025	63.4933
YGL002W_mRNA	651	492.461	1124	57.1414
YMR131C_mRNA	1536	1377.46	9588	174.263
YNL141W_mRNA	1044	885.461	6692	189.21
YOR255W_mRNA	837	678.461	4	0.147602
YLL024C_mRNA	1920	1761.46	435077	6183.71
YBR196C-A_mRNA	150	32.9176	23	17.4927
YEL048C_mRNA	459	300.719	308	25.6417
YDL050C_mRNA	372	214.653	620.069	72.3202
YLR009W_mRNA	600	441.491	3379	191.612
YOR304W_mRNA	3363	3204.46	3440	26.8757
YPR192W_mRNA	918	759.461	189	6.23036
YJL141C_mRNA	2424	2265.46	1455.35	16.083
YHR131W-A_mRNA	246	98.9766	125.047	31.6298
YIL024C_mRNA	570	411.519	287	17.4602
YLR057W_mRNA	2550	2391.46	2737	28.6529
YCR023C_mRNA	1836	1677.46	1620	24.1779
YJL133C-A_mRNA	225	82.5348	804	243.88
YGR044C_mRNA	903	744.461	3089	103.88
YDR524C-A_mRNA	120	19.3701	1	1.29249
YOL163W_mRNA	510	351.568	127	9.04381
YKR032W_mRNA	315	159.936	1	0.156535
YBR286W_mRNA	1614	1455.46	33309	572.951
YMR310C_mRNA	954	795.461	1866	58.7286
YKL132C_mRNA	1293	1134.46	473.739	10.4546
YJL178C_mRNA	816	657.461	2876	109.515
YMR034C_mRNA	1305	1146.46	414	9.04061
YEL070W_mRNA	1509	1350.46	66.4207	1.23134
YNL320W_mRNA	855	696.461	702	25.2346
YLR348C_mRNA	897	738.461	1253.62	42.5004
YPL226W_mRNA	3591	3432.46	24400	177.968
YER025W_mRNA	1584	1425.46	10395	182.568
YJR022W_mRNA	330	174.106	134.598	19.3545
YBR268W_mRNA	318	162.799	687	105.648
YPL115C_mRNA	3387	3228.46	2115	16.401
YEL075W-A_mRNA	612	453.476	130.756	7.21875
YPL283W-A_mRNA	576	417.491	206.527	12.3847
YAL043C_mRNA	2358	2199.46	3341	38.0292
YOR077W_mRNA	699	540.461	300	13.8968
YHR072W_mRNA	2196	2037.46	3083.62	37.8904
YPL170W_mRNA	459	300.719	664	55.2795
YKL223W_mRNA	333	176.988	0	0
YOR074C_mRNA	915	756.461	677.369	22.4179
YOR117W_mRNA	1305	1146.46	7571	165.33
YIL111W_mRNA	455	296.739	2212	186.624
YDL109C_mRNA	1944	1785.46	792	11.1053
YDR211W_mRNA	2139	1980.46	6143	77.6553
YNL204C_mRNA	903	744.461	274.416	9.22836
YNL106C_mRNA	3552	3393.46	1189.9	8.77861
YBR058C-A_mRNA	243	96.6137	1027	266.127
YPL245W_mRNA	1365	1206.46	2280	47.3128
YJL062W_mRNA	2493	2334.46	2980	31.9585
YKL078W_mRNA	2208	2049.46	2758	33.6908
YKL001C_mRNA	609	450.476	777	43.1823
YLR439W_mRNA	960	801.461	630	19.6795
YJL197C-A_mRNA	282	129.712	0	0
YGR193C_mRNA	1233	1074.46	2201	51.2845
YNL338W_mRNA	159	37.8155	0	0
YFL010W-A_mRNA	285	132.42	1089.5	205.983
YER126C_mRNA	786	627.461	3310	132.068
YDR110W_mRNA	1701	1542.46	1323	21.4735
YKR040C_mRNA	504	345.568	657.534	47.6367
YGL033W_mRNA	645	486.461	42	2.16151
YKL046C_mRNA	1350	1191.46	2649	55.662
YLR236C_mRNA	324	168.452	121.746	18.094
YGR165W_mRNA	1038	879.461	1628	46.3441
YML103C_mRNA	4968	4809.46	7957	41.42
YKR017C_mRNA	1656	1497.46	731	12.2213
YJL082W_mRNA	2196	2037.46	2734	33.5943
YHR209W_mRNA	876	717.461	814	28.4042
YGL030W_mRNA	318	162.799	6147	945.294
YKL058W_mRNA	369	211.731	1722	203.612
Q0045_mRNA	1605	1446.46	5310.5	91.9149
YKL208W_mRNA	816	657.461	399	15.1936
YPR140W_mRNA	1146	987.461	1627	41.25
YLR345W_mRNA	1530	1371.46	1078	19.6785
YPR048W_mRNA	1872	1713.46	1828	26.7091
YGL128C_mRNA	852	693.461	282	10.1808
YAR066W_mRNA	612	453.476	126.76	6.99819
YMR306W_mRNA	5358	5199.46	1229.43	5.91973
YGL063C-A_mRNA	150	32.9176	0	0
YOR055W_mRNA	435	276.816	185.964	16.8188
YNL161W_mRNA	2271	2112.46	2376	28.1588
YCR010C_mRNA	852	693.461	70	2.52716
YLR050C_mRNA	486	327.624	951	72.6711
YOL166W-A_mRNA	156	36.0915	0	0
YHR107C_mRNA	1224	1065.46	2687	63.1374
YIL095W_mRNA	2433	2274.46	1169	12.8675
YGL007C-A_mRNA	87	11.5386	18	39.055
YHR071W_mRNA	690	531.461	3343	157.479
YGL175C_mRNA	1038	879.461	362	10.305
YBR287W_mRNA	1284	1125.46	3758	83.5955
YPR102C_mRNA	525	366.532	8765.26	598.701
YNL247W_mRNA	2304	2145.46	7016	81.8702
YOL066C_mRNA	1776	1617.46	1430	22.1339
YIL029W-A_mRNA	372	214.653	690.523	80.5374
YNL285W_mRNA	372	214.653	440	51.3183
YLR332W_mRNA	1131	972.461	1392.69	35.8541
YJL120W_mRNA	324	168.452	38	5.6476
YOR396W_mRNA	5391	5232.46	3878.93	18.5593
YJL098W_mRNA	3177	3018.46	5387	44.6805
YGL223C_mRNA	1254	1095.46	1094	25.0021
YCL056C_mRNA	435	276.816	316	28.5794
YBL083C_mRNA	426	267.898	96.5216	9.02012
YDR274C_mRNA	372	214.653	262	30.5577
YMR169C_mRNA	1521	1362.46	2836.03	52.1128
YJL152W_mRNA	360	203.022	625.414	77.1223
YMR186W_mRNA	2118	1959.46	240883	3077.7
YJR162C_mRNA	351	194.354	0	0
YKR005C_mRNA	1578	1419.46	317	5.59104
YGR190C_mRNA	366	208.816	1304.44	156.393
YER182W_mRNA	735	576.461	726	31.53
YHR216W_mRNA	1572	1413.46	3073.86	54.4448
YHL013C_mRNA	924	765.461	695	22.731
YER165W_mRNA	1734	1575.46	17105	271.814
YIL089W_mRNA	618	459.476	229	12.4775
YNL062C_mRNA	1437	1278.46	3314	64.8966
YML059C_mRNA	5040	4881.46	8002	41.0398
YML086C_mRNA	1581	1422.46	3899	68.623
YPL036W_mRNA	2844	2685.46	1051.03	9.79836
YOR161C-C_mRNA	147	31.273	36	28.8197
YBL061C_mRNA	2091	1932.46	2480.89	32.1406
YIL166C_mRNA	1629	1470.46	535	9.10871
YMR013C_mRNA	1560	1401.46	1113	19.8825
YPR015C_mRNA	744	585.461	102	4.36173
YJL196C_mRNA	933	774.461	3373	109.037
YGL004C_mRNA	1254	1095.46	891	20.3628
YLR369W_mRNA	1974	1815.46	1437	19.8165
YNL325C_mRNA	2640	2481.46	901.346	9.0937
YEL058W_mRNA	1674	1515.46	5677	93.7844
YJL003W_mRNA	357	200.117	390	48.7908
YNL046W_mRNA	519	360.556	833	57.8401
YOR151C_mRNA	3675	3516.46	20558	146.363
YAL044C_mRNA	513	354.556	6240	440.612
YPR133W-A_mRNA	153	34.5694	2787	2018.37
YGL148W_mRNA	1131	972.461	8060	207.501
YPL146C_mRNA	1368	1209.46	1737	35.9554
YIL060W_mRNA	435	276.816	187.903	16.9942
YJL015C_mRNA	285	132.42	79.3182	14.996
YGR281W_mRNA	4434	4275.46	12762	74.7296
YLL065W_mRNA	351	194.354	0	0
YDR167W_mRNA	621	462.476	445	24.0895
YDR156W_mRNA	414	256.038	1272	124.377
YDL223C_mRNA	3141	2982.46	2687	22.5553
YMR127C_mRNA	1017	858.461	749	21.8433
YOR187W_mRNA	1314	1155.46	10143	219.77
YHR060W_mRNA	546	387.519	380	24.5497
YNL032W_mRNA	846	687.461	1087	39.5857
YOL001W_mRNA	882	723.461	581	20.1056
YPR107C_mRNA	627	468.461	699	37.356
YNL135C_mRNA	345	188.534	8180	1086.23
YDR075W_mRNA	927	768.461	1518	49.4546
YER060W-A_mRNA	1593	1434.46	529.793	9.24644
YPL035C_mRNA	348	191.457	242.61	31.7244
YMR153C-A_mRNA	336	179.898	206.321	28.7127
YIL009C-A_mRNA	546	387.519	594	38.3751
YBR267W_mRNA	1182	1023.46	3035	74.241
YBR114W_mRNA	2373	2214.46	3420	38.6647
YER184C_mRNA	2385	2226.46	929	10.4462
YFR039C_mRNA	1533	1374.46	1509	27.4861
YBL032W_mRNA	1146	987.461	3369	85.4157
YBR219C_mRNA	384	226.44	13.8654	1.53298
YJL075C_mRNA	417	259.012	374.049	36.1547
YFL027C_mRNA	1494	1335.46	908	17.022
YDR039C_mRNA	3276	3117.46	6190.48	49.7141
YMR212C_mRNA	2349	2190.46	4618	52.7807
YMR296C_mRNA	1677	1518.46	7289	120.177
YHR143W-A_mRNA	213	73.5	1487	506.501
YCR081W_mRNA	4284	4125.46	3045.83	18.4837
YOR005C_mRNA	2835	2676.46	1064	9.95262
YOR199W_mRNA	330	174.106	74	10.6408
YKR034W_mRNA	810	651.461	19	0.730166
YDL088C_mRNA	1587	1428.46	1927	33.773
YBR299W_mRNA	1755	1596.46	339.921	5.33059
YMR101C_mRNA	1032	873.461	59	1.69108
YPL082C_mRNA	5604	5445.46	7837	36.0306
YPR064W_mRNA	420	261.977	16	1.52902
YDL129W_mRNA	876	717.461	650	22.6815
YLR417W_mRNA	1701	1542.46	892	14.478
YAR068W_mRNA	486	327.624	115	8.78777
YJR020W_mRNA	333	176.988	61.1791	8.654
YGR078C_mRNA	600	441.491	2062	116.929
YIL061C_mRNA	903	744.461	458	15.4021
YOR355W_mRNA	1569	1410.46	5550	98.5119
YGL133W_mRNA	3795	3636.46	2805	19.3113
YJL205C_mRNA	162	39.4347	490	311.082
YDL215C_mRNA	3279	3120.46	3962	31.7872
YKL060C_mRNA	1080	921.461	306635	8331.08
YBR191W_mRNA	483	324.656	11568.7	892.104
YDR297W_mRNA	1050	891.461	2882	80.9372
YLR179C_mRNA	606	447.491	3923	219.478
YEL012W_mRNA	657	498.461	517	25.9667
YOR290C_mRNA	5112	4953.46	4381	22.1422
YPL216W_mRNA	3309	3150.46	1461	11.61
YBR125C_mRNA	1182	1023.46	1476	36.1054
YLR013W_mRNA	426	267.898	7	0.654163
YIR040C_mRNA	333	176.988	34.8654	4.93183
YLR116W_mRNA	1431	1272.46	697	13.7134
YEL020W-A_mRNA	264	114.006	669.796	147.086
YDR131C_mRNA	1671	1512.46	677	11.2063
YDR230W_mRNA	348	191.457	265.514	34.7194
YJR113C_mRNA	744	585.461	1712.52	73.2307
YPL152W_mRNA	1077	918.461	1039	28.3212
YJR111C_mRNA	852	693.461	991	35.7774
YHR142W_mRNA	951	792.461	2021	63.8477
YMR166C_mRNA	1107	948.461	1097	28.9563
YER077C_mRNA	2067	1908.46	1400	18.3654
YDR348C_mRNA	1500	1341.46	2428	45.3135
YKL030W_mRNA	606	447.491	273.018	15.2744
YGR295C_mRNA	1146	987.461	3156.81	80.0359
YER039C_mRNA	750	591.461	174.344	7.37969
YPL230W_mRNA	1176	1017.46	143	3.51864
YFL007W_mRNA	6432	6273.46	20786	82.9508
YLR371W_mRNA	4071	3912.46	4262	27.2722
YMR061W_mRNA	2034	1875.46	2096	27.9795
YPL159C_mRNA	762	603.461	1502	62.3128
YMR288W_mRNA	2916	2757.46	1628	14.7809
YOR396C-A_mRNA	483	324.656	0	0
YPR183W_mRNA	804	645.461	3063	118.805
YLR222C_mRNA	2454	2295.46	6478	70.6525
YOR047C_mRNA	1335	1176.46	1949	41.4754
YLR365W_mRNA	333	176.988	39	5.51668
YPL204W_mRNA	1485	1326.46	3687	69.5881
YPL109C_mRNA	1974	1815.46	652	8.99119
YHR058C_mRNA	888	729.461	772	26.4955
YDL169C_mRNA	672	513.461	179	8.72775
YMR265C_mRNA	1386	1227.46	920	18.7645
YML116W_mRNA	1629	1470.46	1339	22.7973
YBL069W_mRNA	1290	1131.46	1501.98	33.234
YER042W_mRNA	555	396.519	1442	91.0453
YIL102C_mRNA	306	151.595	45	7.43165
YLR440C_mRNA	2130	1971.46	1717	21.8041
YIL069C_mRNA	408	250.122	9004.14	901.252
YIR016W_mRNA	798	639.461	843	33.0043
YER019W_mRNA	1434	1275.46	2007	39.3946
YCR018C-A_mRNA	255	106.264	428.181	100.878
YBR223C_mRNA	1635	1476.46	627.2	10.6351
YML130C_mRNA	1692	1533.46	12659	206.673
YLR059C_mRNA	810	651.461	1921	73.8237
YOL014W_mRNA	375	217.595	389	44.7566
YDR007W_mRNA	675	516.461	1186.38	57.5098
YDL195W_mRNA	3822	3663.46	8947	61.1424
YBR074W_mRNA	2931	2772.46	6002	54.1985
YBR201C-A_mRNA	204	66.7829	163	61.1053
YOR244W_mRNA	1338	1179.46	1098	23.3064
YBR187W_mRNA	843	684.461	2043	74.7268
YDR263C_mRNA	1293	1134.46	341	7.52526
YDR220C_mRNA	294	140.542	26	4.63152
YLR165C_mRNA	765	606.461	261	10.7744
YPL249C_mRNA	2685	2526.46	1747	17.3116
YGR048W_mRNA	1086	927.461	2950	79.6312
YCR030C_mRNA	2613	2454.46	1686	17.1972
YCL027W_mRNA	1539	1380.46	613	11.1171
YDR429C_mRNA	825	666.461	4858	182.49
YNL212W_mRNA	2349	2190.46	2814	32.1622
YHL008C_mRNA	1884	1725.46	2401	34.8372
YMR273C_mRNA	2748	2589.46	1695	16.3877
YJR055W_mRNA	495	336.613	340	25.2874
YDR119W-A_mRNA	201	64.6911	29	11.223
YAL058W_mRNA	1509	1350.46	1809.42	33.544
YPR154W_mRNA	648	489.461	2215	113.295
YHR054W-A_mRNA	195	60.5364	2068.08	855.279
YLR421C_mRNA	471	312.678	2241	179.433
YMR292W_mRNA	417	259.012	889	85.9287
YPR026W_mRNA	3636	3477.46	2247	16.177
YBL021C_mRNA	435	276.816	489	44.2257
YGR065C_mRNA	1782	1623.46	1558	24.026
YOL102C_mRNA	693	534.461	602	28.1992
YBL049W_mRNA	417	259.012	265	25.6143
YCL051W_mRNA	1752	1593.46	1288	20.2363
YJL148W_mRNA	702	543.461	1829	84.2562
YER039C-A_mRNA	219	77.9599	64	20.5525
YKL162C-A_mRNA	153	34.5694	32	23.1747
YDR421W_mRNA	2853	2694.46	1108	10.295
YGL051W_mRNA	705	546.461	268.039	12.2799
YER058W_mRNA	324	168.452	361	53.6522
YNL243W_mRNA	2907	2748.46	8365	76.1961
YGL220W_mRNA	363	205.913	1606	195.262
YDL186W_mRNA	834	675.461	235.015	8.71069
YER110C_mRNA	3342	3183.46	14577	114.637
YLL027W_mRNA	753	594.461	2071	87.2195
YER135C_mRNA	393	235.332	113	12.0214
YOL060C_mRNA	2121	1962.46	2253	28.742
YAL012W_mRNA	1185	1026.46	18404	448.876
YOL041C_mRNA	1380	1221.46	3182	65.2195
YDL198C_mRNA	903	744.461	1443	48.5267
YPR076W_mRNA	375	217.595	278.262	32.0156
YHR118C_mRNA	1308	1149.46	546	11.892
YJL097W_mRNA	654	495.461	1535	77.5632
YDL120W_mRNA	525	366.532	1182	80.7351
YLR292C_mRNA	582	423.491	2220	131.24
YPR170W-B_mRNA	258	108.804	1634.07	375.994
YKR091W_mRNA	741	582.461	313	13.4535
YNL103W_mRNA	2019	1860.46	2283	30.7215
YPR016C_mRNA	738	579.461	5773	249.422
YGR019W_mRNA	1416	1257.46	4760	94.7696
YKL096C-B_mRNA	150	32.9176	3	2.28166
YMR137C_mRNA	1986	1827.46	444	6.08263
YLR034C_mRNA	1422	1263.46	4125	81.737
YOL116W_mRNA	1149	990.461	1099	27.779
YLR016C_mRNA	615	456.476	690	37.8432
YJL031C_mRNA	984	825.461	850.73	25.8019
YOR353C_mRNA	2376	2217.46	1419	16.0208
YJR132W_mRNA	3147	2988.46	6214	52.0571
YLR255C_mRNA	354	197.197	57	7.23656
YMR013W-A_mRNA	81	10.2007	648	1590.38
YNL144W-A_mRNA	84	10.9345	0	0
YPL060W_mRNA	1242	1083.46	408	9.42765
YNL333W_mRNA	897	738.461	367.843	12.4707
YCL038C_mRNA	1587	1428.46	884	15.4932
YBL035C_mRNA	2118	1959.46	1526	19.4973
YJL092W_mRNA	3525	3366.46	2412	17.9374
YGL010W_mRNA	525	366.532	678	46.31
YML076C_mRNA	2835	2676.46	1639	15.3311
YDR379W_mRNA	3030	2871.46	1466	12.7817
YDL029W_mRNA	1176	1017.46	6012	147.931
YDR205W_mRNA	2175	2016.46	1842	22.8695
YGL090W_mRNA	1266	1107.46	593	13.4055
YLR297W_mRNA	390	232.363	1568	168.941
YDR094W_mRNA	336	179.898	261.113	36.3378
YNL027W_mRNA	2037	1878.46	1477	19.685
YAL064C-A_mRNA	381	223.485	69	7.7296
YJL083W_mRNA	1815	1656.46	1118	16.8973
YKL171W_mRNA	2787	2628.46	1371	13.0585
YDR369C_mRNA	2565	2406.46	856	8.90536
YFL004W_mRNA	2487	2328.46	4608	49.545
YDR088C_mRNA	1149	990.461	421	10.6415
YPR029C_mRNA	2499	2340.46	3890	41.6107
YLR225C_mRNA	1224	1065.46	1469	34.5176
YKL025C_mRNA	2040	1881.46	1214	16.154
YDR411C_mRNA	1026	867.461	1484	42.8293
YEL023C_mRNA	2049	1890.46	541	7.1645
YMR082C_mRNA	357	200.117	7	0.875732
YLR047C_mRNA	2061	1902.46	1400	18.4234
YOR299W_mRNA	2241	2082.46	3079.51	37.0221
YPR002C-A_mRNA	198	62.586	2272.84	909.176
YDR441C_mRNA	546	387.519	842	54.3971
YLL022C_mRNA	1158	999.461	943	23.6212
YJL175W_mRNA	513	354.556	176.454	12.4596
YIR021W_mRNA	1092	933.461	948.037	25.4265
YOR366W_mRNA	354	197.197	36.812	4.67354
YPL106C_mRNA	2082	1923.46	186097	2422.21
YKL023W_mRNA	834	675.461	365	13.5285
YDR446W_mRNA	909	750.461	12	0.400322
YLR395C_mRNA	237	91.8703	927	252.616
YNL278W_mRNA	3183	3024.46	1053	8.7164
YJL225W-A_mRNA	483	324.656	0	0
YDL183C_mRNA	963	804.461	412	12.8218
YCR027C_mRNA	630	471.461	702	37.2776
YMR022W_mRNA	498	339.59	1816	133.88
YOR096W_mRNA	573	414.519	9056	546.951
YGR054W_mRNA	1929	1770.46	6542	92.5083
YAR028W_mRNA	705	546.461	716	32.8028
YBL095W_mRNA	813	654.461	521.521	19.9501
YPR085C_mRNA	1332	1173.46	1023	21.8255
